TAX_YEAR,SUBLOT_ID,SECNO,CUSIP,SYMBOL,SEC_DESCR,SEC_TYPE,SEC_SUBTYPE,SUBACCOUNT_TYPE,OPEN_TRAN_ID,CLOSE_TRAN_ID-SEQNO,OPEN_DATE,CLOSE_DATE,CLOSE_EVENT,DISPOSAL_METHOD,QUANTITY,LONG_SHORT_IND,NO_WS_COST,NO_WS_PROCEEDS,NO_WS_GAINLOSS,WS_COST_ADJ,WS_PROC_ADJ,WS_LOSS_ID-SEQNO,1099_ACQ_DATE,1099_DISP_DATE,1099_COST,1099_PROCEEDS,GROSS_NET_IND,TOTAL_GAINLOSS,ORDINARY_GAINLOSS,1099_DISALLOWED_LOSS,1099_MARKET_DISCOUNT,8949_GAINLOSS,8949_CODE,HOLDING_DATE,TERM,COVERED_IND,8949_BOX,1099_1256_CY_REALIZED,1099_1256_PY_UNREALIZED,1099_1256_CY_UNREALIZED,1099_1256_AGGREGATE
2023,CS0001h1xqMRd8UMip,9CMDFX3_R2023-04-05,"",SPXW--230403P04095000,PUT  SPXW   04/03/23  4095 CBOE S&P 500 CLOSE/EURO INDEX,Option,IndexOption,Margin,230403ELQOX6W2IOV76OB0000,230403ELF0U6RMN9NB9I5R000-1,2023-04-03,2023-04-03,Buy,FIFO,10.00000000,S,$57.79,$902.21,$844.42,$0.00,$0.00,,,,,,,,,,,,,,SixtyForty,C,,$844.42,$0.00,$0.00,$844.42
2023,CS0001h1xqLJCxO0OX,8CMDFV5_R2023-04-05,"",SPXW--230403P04065000,PUT  SPXW   04/03/23  4065 CBOE S&P 500 CLOSE/EURO INDEX,Option,IndexOption,Margin,230403ELUWG6QIEWWBI5LU000,230403KU00000002766142000-1,2023-04-03,2023-04-03,OptionExpiration,FIFO,10.00000000,L,$87.79,$0.00,-$87.79,$0.00,$0.00,,,,,,,,,,,,,,SixtyForty,C,,-$87.79,$0.00,$0.00,-$87.79
2023,CS0001h1xqLsQ4He3D,9BLNFR1,"",SPX---230519P03900000,PUT  SPX    05/19/23  3900 S & P 500 INDEX,Option,IndexOption,Margin,230403ELXI9W31PTDKTKNV000,230414ELB06KRFBJPTIIAZ000-1,2023-04-03,2023-04-14,Buy,FIFO,1.00000000,S,$1850.78,$3717.22,$1866.44,$0.00,$0.00,,,,,,,,,,,,,,SixtyForty,C,,$1866.44,$0.00,$0.00,$1866.44
2023,CS0001h1xqIBXzCTSj,8BLNFP5,"",SPX---230519P03800000,PUT  SPX    05/19/23  3800 S & P 500 INDEX,Option,IndexOption,Margin,230403ELZAYDK9L4MATZ6F000,230414ELJT1WC9R1X6C1IX000-1,2023-04-03,2023-04-14,Sell,FIFO,1.00000000,L,$2440.78,$1259.22,-$1181.56,$0.00,$0.00,,,,,,,,,,,,,,SixtyForty,C,,-$1181.56,$0.00,$0.00,-$1181.56
2023,CS0001h5OoNeNgLsWC,8CLZPS1_R2023-04-06,"",SPXW--230404P04060000,PUT  SPXW   04/04/23  4060 CBOE S&P 500 CLOSE/EURO INDEX,Option,IndexOption,Margin,230404EL586FMAVKS7HGJP000,230404ELLNPQTBKNA77K2S000-1,2023-04-04,2023-04-04,Sell,FIFO,9.00000000,L,$106.01,$127.99,$21.98,$0.00,$0.00,,,,,,,,,,,,,,SixtyForty,C,,$21.98,$0.00,$0.00,$21.98
2023,CS0001h5OoOVCJg9GP,9CMDKG0_R2023-04-06,"",SPXW--230404P04090000,PUT  SPXW   04/04/23  4090 CBOE S&P 500 CLOSE/EURO INDEX,Option,IndexOption,Margin,230404ELJLXT70QH7H645W000,230404SCAVP30404042933000-1,2023-04-04,2023-04-04,Buy,FIFO,9.00000000,S,$2937.02,$973.99,-$1963.03,$0.00,$0.00,,,,,,,,,,,,,,SixtyForty,C,,-$1963.03,$0.00,$0.00,-$1963.03
2023,CS0001h7fHFhmlUCIb,9CMBHQ3_R2023-04-10,"",SPXW--230405P04070000,PUT  SPXW   04/05/23  4070 CBOE S&P 500 CLOSE/EURO INDEX,Option,IndexOption,Margin,230405SCAVP30405044018000,230405ELR6O4DQH0JYWGYP000-1,2023-04-05,2023-04-05,Buy,FIFO,9.00000000,S,$52.01,$550.99,$498.98,$0.00,$0.00,,,,,,,,,,,,,,SixtyForty,C,,$498.98,$0.00,$0.00,$498.98
2023,CS0001h7fHFhmlUCIa,9CMBHQ3_R2023-04-10,"",SPXW--230405P04070000,PUT  SPXW   04/05/23  4070 CBOE S&P 500 CLOSE/EURO INDEX,Option,IndexOption,Margin,230405SCAVP30405044018000,230405ELZ6179ZPHXHT8CZ000-1,2023-04-05,2023-04-05,Buy,FIFO,6.00000000,S,$34.67,$367.32,$332.65,$0.00,$0.00,,,,,,,,,,,,,,SixtyForty,C,,$332.65,$0.00,$0.00,$332.65
2023,CS0001h7fH6KnmtE6Q,8CMBHP9_R2023-04-10,"",SPXW--230405P04050000,PUT  SPXW   04/05/23  4050 CBOE S&P 500 CLOSE/EURO INDEX,Option,IndexOption,Margin,230405SCAVP30405044017000,230405KU00000002658250000-1,2023-04-05,2023-04-05,OptionExpiration,FIFO,15.00000000,L,$146.69,$0.00,-$146.69,$0.00,$0.00,,,,,,,,,,,,,,SixtyForty,C,,-$146.69,$0.00,$0.00,-$146.69
2023,CS0001h9qnUsV8v0Nx,9CPGWN7_R2023-04-11,"",SPXW--230406P04095000,PUT  SPXW   04/06/23  4095 CBOE S&P 500 CLOSE/EURO INDEX,Option,IndexOption,Margin,230406ELC3IJTJPIGFHUX9000,230406ELSVGT79TIT1IF7U000-1,2023-04-06,2023-04-06,Buy,FIFO,12.00000000,S,$69.35,$1502.65,$1433.30,$0.00,$0.00,,,,,,,,,,,,,,SixtyForty,C,,$1433.30,$0.00,$0.00,$1433.30
2023,CS0001h9qnQcPyHeey,8BNTMR6,"",SPXW--230406P04070000,PUT  SPXW   04/06/23  4070 CBOE S&P 500 CLOSE/EURO INDEX,Option,IndexOption,Margin,230406ELMP3E3JUTG43ML4000,230406KU00000002937515000-1,2023-04-06,2023-04-06,OptionExpiration,FIFO,12.00000000,L,$165.35,$0.00,-$165.35,$0.00,$0.00,,,,,,,,,,,,,,SixtyForty,C,,-$165.35,$0.00,$0.00,-$165.35
2023,CS0001hDI8x6uGlD0a,8CPFJJ6_R2023-04-12,"",SPXW--230410P04050000,PUT  SPXW   04/10/23  4050 CBOE S&P 500 CLOSE/EURO INDEX,Option,IndexOption,Margin,230410SCAVP30410039740000,230410KU00000002666309000-1,2023-04-10,2023-04-10,OptionExpiration,FIFO,9.00000000,L,$79.02,$0.00,-$79.02,$0.00,$0.00,,,,,,,,,,,,,,SixtyForty,C,,-$79.02,$0.00,$0.00,-$79.02
2023,CS0001hDI98T83moHB,9CPGWQ3_R2023-04-12,"",SPXW--230410P04085000,PUT  SPXW   04/10/23  4085 CBOE S&P 500 CLOSE/EURO INDEX,Option,IndexOption,Margin,230410SCAVP30410039742000,230410SCAVP30410039741000-1,2023-04-10,2023-04-10,Buy,FIFO,9.00000000,S,$52.01,$586.98,$534.97,$0.00,$0.00,,,,,,,,,,,,,,SixtyForty,C,,$534.97,$0.00,$0.00,$534.97
2023,CS0001hHZycUO1ExiL,9CKMVN7_R2023-04-13,"",SPXW--230411P04110000,PUT  SPXW   04/11/23  4110 CBOE S&P 500 CLOSE/EURO INDEX,Option,IndexOption,Margin,230411SCAVP30411041317000,230411EL9AT3D8GJVL249A000-1,2023-04-11,2023-04-11,Buy,FIFO,10.00000000,S,$57.79,$882.21,$824.42,$0.00,$0.00,,,,,,,,,,,,,,SixtyForty,C,,$824.42,$0.00,$0.00,$824.42
2023,CS0001hHZyV6dr4cad,8B12420_R2023-04-13,"",SPXW--230411P04080000,PUT  SPXW   04/11/23  4080 CBOE S&P 500 CLOSE/EURO INDEX,Option,IndexOption,Margin,230411SCAVP30411041316000,230411KU00000004179078000-1,2023-04-11,2023-04-11,OptionExpiration,FIFO,10.00000000,L,$117.79,$0.00,-$117.79,$0.00,$0.00,,,,,,,,,,,,,,SixtyForty,C,,-$117.79,$0.00,$0.00,-$117.79
2023,CS0001hKX7ugvDxDTG,8BNWJX7,"",SPXW--230412P04060000,PUT  SPXW   04/12/23  4060 CBOE S&P 500 CLOSE/EURO INDEX,Option,IndexOption,Margin,230412EL2PZOSIWY14KP8D000,230412SCAVP30412044202000-1,2023-04-12,2023-04-12,Sell,FIFO,7.00000000,L,$96.45,$239.54,$143.09,$0.00,$0.00,,,,,,,,,,,,,,SixtyForty,C,,$143.09,$0.00,$0.00,$143.09
2023,CS0001hKX7w6wwpfNb,9CPGWX5_R2023-04-14,"",SPXW--230412P04105000,PUT  SPXW   04/12/23  4105 CBOE S&P 500 CLOSE/EURO INDEX,Option,IndexOption,Margin,230412ELXD9M6CJLOB1NF9000,230412SCAVP30412044203000-1,2023-04-12,2023-04-12,Buy,FIFO,7.00000000,S,$1985.46,$666.55,-$1318.91,$0.00,$0.00,,,,,,,,,,,,,,SixtyForty,C,,-$1318.91,$0.00,$0.00,-$1318.91
2023,CS0001hMlgKxJVL8yH,8BLBQZ2_R2023-04-17,"",SPXW--230413P04100000,PUT  SPXW   04/13/23  4100 CBOE S&P 500 CLOSE/EURO INDEX,Option,IndexOption,Margin,230413ELKITI7108MUPSUC000,230413KU00000003208262000-1,2023-04-13,2023-04-13,OptionExpiration,FIFO,10.00000000,L,$137.79,$0.00,-$137.79,$0.00,$0.00,,,,,,,,,,,,,,SixtyForty,C,,-$137.79,$0.00,$0.00,-$137.79
2023,CS0001hMlgQ4DJIlRS,9CPGXD1_R2023-04-17,"",SPXW--230413P04130000,PUT  SPXW   04/13/23  4130 CBOE S&P 500 CLOSE/EURO INDEX,Option,IndexOption,Margin,230413ELC2FKBEEZHYO38E000,230413SCAVP30413045800000-1,2023-04-13,2023-04-13,Buy,FIFO,10.00000000,S,$57.79,$1102.21,$1044.42,$0.00,$0.00,,,,,,,,,,,,,,SixtyForty,C,,$1044.42,$0.00,$0.00,$1044.42
2023,CS0001hPfCDBMIKEVe,9CPCJR3_R2023-04-18,"",SPXW--230414P04110000,PUT  SPXW   04/14/23  4110 CBOE S&P 500 CLOSE/EURO INDEX,Option,IndexOption,Margin,230414ELW4ZXZ27QPU29JL000,230414ELCDI5711EWGF8QZ000-1,2023-04-14,2023-04-14,Buy,FIFO,10.00000000,S,$57.79,$752.21,$694.42,$0.00,$0.00,,,,,,,,,,,,,,SixtyForty,C,,$694.42,$0.00,$0.00,$694.42
2023,CS0001hPfCBTj1fh1C,8CPCJQ3_R2023-04-18,"",SPXW--230414P04070000,PUT  SPXW   04/14/23  4070 CBOE S&P 500 CLOSE/EURO INDEX,Option,IndexOption,Margin,230414ELUIIDIGZN6OKEMN000,230414KU00000002219430000-1,2023-04-14,2023-04-14,OptionExpiration,FIFO,10.00000000,L,$87.79,$0.00,-$87.79,$0.00,$0.00,,,,,,,,,,,,,,SixtyForty,C,,-$87.79,$0.00,$0.00,-$87.79
2023,CS0001hPfCCKXgLoBS,9BSPDH9_R2023-05-22,"",EBAY--230519P00040000,PUT  EBAY   05/19/23    40 EBAY INC,Option,EquityOption,Margin,230414ELCUVD0PC5W8RKMM000,230427ELYCESVTHUFK28L3000-1,2023-04-14,2023-04-27,Buy,FIFO,3.00000000,S,$48.39,$188.59,$140.20,$0.00,$0.00,,2023-04-14,2023-04-27,$0.00,$140.20,G,$140.20,$0.00,$0.00,$0.00,$140.20,,,ShortTerm,C,A,,,,
2023,CS0001hPfCCc9EH6yv,9CLCNH6,"",SPXW--230531P03930000,PUT  SPXW   05/31/23  3930 CBOE S&P 500 CLOSE/EURO INDEX,Option,IndexOption,Margin,230414ELDZY8DJ0WMK67RO000,230428ELFDG0DUNIM792TB000-1,2023-04-14,2023-04-28,Buy,FIFO,1.00000000,S,$1641.78,$3244.22,$1602.44,$0.00,$0.00,,,,,,,,,,,,,,SixtyForty,C,,$1602.44,$0.00,$0.00,$1602.44
2023,CS0001hPfCBC7VOf4Z,8CLCNF2_R2023-06-01,"",SPXW--230531P03830000,PUT  SPXW   05/31/23  3830 CBOE S&P 500 CLOSE/EURO INDEX,Option,IndexOption,Margin,230414ELJEE17LMU6MIVVS000,230428ELXGDM0I1W6M1H4V000-1,2023-04-14,2023-04-28,Sell,FIFO,1.00000000,L,$2057.78,$950.22,-$1107.56,$0.00,$0.00,,,,,,,,,,,,,,SixtyForty,C,,-$1107.56,$0.00,$0.00,-$1107.56
2023,CS0001hPfCDSxtKsna,9KXFZG0_R2023-05-23,"",INTC--230519P00030000,PUT  INTC   05/19/23    30 INTEL CORP,Option,EquityOption,Margin,230414ELYT9GIQZCEWD46D000,230515EL4KX9CBH35C5LTH000-1,2023-04-14,2023-05-15,Buy,FIFO,3.00000000,S,$285.39,$230.59,-$54.80,$0.00,$0.00,,2023-04-14,2023-05-15,$0.00,-$54.80,G,-$54.80,$0.00,$0.00,$0.00,-$54.80,,,ShortTerm,C,A,,,,
2023,CS0001hSdq7v9LvBxN,9CPGXJ3_R2023-04-19,"",SPXW--230417P04115000,PUT  SPXW   04/17/23  4115 CBOE S&P 500 CLOSE/EURO INDEX,Option,IndexOption,Margin,230417ELBEN4GMAKT1W1CA000,230417ELC2CG7HG2NZQT3D000-1,2023-04-17,2023-04-17,Buy,FIFO,12.00000000,S,$69.35,$782.65,$713.30,$0.00,$0.00,,,,,,,,,,,,,,SixtyForty,C,,$713.30,$0.00,$0.00,$713.30
2023,CS0001hSdq3f4BHqEH,8BQFHG2_R2023-04-19,"",SPXW--230417P04060000,PUT  SPXW   04/17/23  4060 CBOE S&P 500 CLOSE/EURO INDEX,Option,IndexOption,Margin,230417EL5NAKJIFJ3JAAQQ000,230417ELFUP8738NICFZS3000-1,2023-04-17,2023-04-17,Sell,FIFO,2.00000000,L,$27.56,$12.44,-$15.12,$0.00,$0.00,,,,,,,,,,,,,,SixtyForty,C,,-$15.12,$0.00,$0.00,-$15.12
2023,CS0001hSdq6DW5GeSv,8CPHQC1_R2023-04-19,"",SPXW--230417C04220000,CALL SPXW   04/17/23  4220 CBOE S&P 500 CLOSE/EURO INDEX,Option,IndexOption,Margin,230417ELP1KC8UDI3UAWDZ000,230417ELJ334T906NN9K22000-1,2023-04-17,2023-04-17,Sell,FIFO,2.00000000,L,$13.56,$8.44,-$5.12,$0.00,$0.00,,,,,,,,,,,,,,SixtyForty,C,,-$5.12,$0.00,$0.00,-$5.12
2023,CS0001hSdq8UMRTN7X,9CPGXK0_R2023-04-19,"",SPXW--230417C04170000,CALL SPXW   04/17/23  4170 CBOE S&P 500 CLOSE/EURO INDEX,Option,IndexOption,Margin,230417ELK6XZLW0FD7XMX4000,230417ELMHNSBGXV4H8LCX000-1,2023-04-17,2023-04-17,Buy,FIFO,2.00000000,S,$59.56,$146.44,$86.88,$0.00,$0.00,,,,,,,,,,,,,,SixtyForty,C,,$86.88,$0.00,$0.00,$86.88
2023,CS0001hSdq7LwGN0nD,9B12480_R2023-04-19,"",SPXW--230417P04110000,PUT  SPXW   04/17/23  4110 CBOE S&P 500 CLOSE/EURO INDEX,Option,IndexOption,Margin,230417ELL1BFHD2H1CGF2H000,230417ELXDUOGDDG35UZ8O000-1,2023-04-17,2023-04-17,Buy,FIFO,2.00000000,S,$137.56,$220.44,$82.88,$0.00,$0.00,,,,,,,,,,,,,,SixtyForty,C,,$82.88,$0.00,$0.00,$82.88
2023,CS0001hSdq5eIziTIl,8B12476_R2023-04-19,"",SPXW--230417P04090000,PUT  SPXW   04/17/23  4090 CBOE S&P 500 CLOSE/EURO INDEX,Option,IndexOption,Margin,230417ELPRN3964J4TIOEG000,230417KU00000004618278000-1,2023-04-17,2023-04-17,OptionExpiration,FIFO,12.00000000,L,$105.35,$0.00,-$105.35,$0.00,$0.00,,,,,,,,,,,,,,SixtyForty,C,,-$105.35,$0.00,$0.00,-$105.35
2023,CS0001hSdq6mjCJMgg,9BSPML7_R2023-05-23,"",GOOGL-230519P00100000,PUT  GOOGL  05/19/23   100 ALPHABET INC CLASS A,Option,EquityOption,Margin,230417ELRXEW19XLNIVA2T000,230501ELGE2C4KG48L7IBX000-1,2023-04-17,2023-05-01,Buy,FIFO,1.00000000,S,$61.13,$243.85,$182.72,$0.00,$0.00,,2023-04-17,2023-05-01,$0.00,$182.72,G,$182.72,$0.00,$0.00,$0.00,$182.72,,,ShortTerm,C,A,,,,
2023,CS0001hSdq93ZZfpRv,9J35224_R2023-05-22,"",ALLY--230519P00024000,PUT  ALLY   05/19/23    24 ALLY FINANCIAL INC,Option,EquityOption,Margin,230417EL7U52QU2LF1DCKV000,230510EL8XDKH7X92YQY1J000-1,2023-04-17,2023-05-10,Buy,FIFO,4.00000000,S,$80.52,$315.46,$234.94,$0.00,$0.00,,2023-04-17,2023-05-10,$0.00,$234.94,G,$234.94,$0.00,$0.00,$0.00,$234.94,,,ShortTerm,C,A,,,,
2023,CS0001hSdq9cmfE0c4,9SFFNY5_R2023-05-23,"",MMM---230519P00100000,PUT  MMM    05/19/23   100 3M COMPANY,Option,EquityOption,Margin,230417EL82KHJDTETRU3AM000,230510ELRJEXO5OMUW4J1F000-1,2023-04-17,2023-05-10,Buy,FIFO,1.00000000,S,$192.13,$164.85,-$27.28,$0.00,$0.00,,2023-04-17,2023-05-10,$0.00,-$27.28,G,-$27.28,$0.00,$0.00,$0.00,-$27.28,,,ShortTerm,C,A,,,,
2023,CS0001hVkxJFtGza2T,8CKNYN4_R2023-04-20,"",SPXW--230418P04110000,PUT  SPXW   04/18/23  4110 CBOE S&P 500 CLOSE/EURO INDEX,Option,IndexOption,Margin,230418SCAVP30418043449000,230418EL22TWMGIQQRE4E2000-1,2023-04-18,2023-04-18,Sell,FIFO,12.00000000,L,$141.35,$170.65,$29.30,$0.00,$0.00,,,,,,,,,,,,,,SixtyForty,C,,$29.30,$0.00,$0.00,$29.30
2023,CS0001hVkxQvEyw0kE,9CPGXL9_R2023-04-20,"",SPXW--230418P04140000,PUT  SPXW   04/18/23  4140 CBOE S&P 500 CLOSE/EURO INDEX,Option,IndexOption,Margin,230418SCAVP30418043450000,230418ELG0IQT3MD3WYTBZ000-1,2023-04-18,2023-04-18,Buy,FIFO,12.00000000,S,$2529.35,$818.65,-$1710.70,$0.00,$0.00,,,,,,,,,,,,,,SixtyForty,C,,-$1710.70,$0.00,$0.00,-$1710.70
2023,CS0001hnTLQrtGiMjX,9STZZP8,"",AMZN--230616P00100000,PUT  AMZN   06/16/23   100 AMAZON.COM INC ADJ 20:1 STOCK SPLIT,Option,EquityOption,Margin,230427ELRZWX5P1HVU8XDM000,230511ELYZ8RV43JQY2L2F000-1,2023-04-27,2023-05-11,Buy,FIFO,1.00000000,S,$81.13,$323.85,$242.72,$0.00,$0.00,,2023-04-27,2023-05-11,$0.00,$242.72,G,$242.72,$0.00,$0.00,$0.00,$242.72,,,ShortTerm,C,A,,,,
2023,CS0001hq5Xs6EVHZRS,9BNJNK6,"",SPX---230616P03950000,PUT  SPX    06/16/23  3950 S & P 500 INDEX,Option,IndexOption,Margin,230428ELPAOUVA9KAHJLRJ000,230519EL2PQFDP8GL85WKV000-1,2023-04-28,2023-05-19,Buy,FIFO,1.00000000,S,$1262.78,$3343.22,$2080.44,$0.00,$0.00,,,,,,,,,,,,,,SixtyForty,C,,$2080.44,$0.00,$0.00,$2080.44
2023,CS0001hq5XmQ7bllo6,8BNJMZ6,"",SPX---230616P03850000,PUT  SPX    06/16/23  3850 S & P 500 INDEX,Option,IndexOption,Margin,230428EL62BNMXUKDYJB7V000,230519ELHLFYDG2FAL44VZ000-1,2023-04-28,2023-05-19,Sell,FIFO,1.00000000,L,$2241.78,$771.22,-$1470.56,$0.00,$0.00,,,,,,,,,,,,,,SixtyForty,C,,-$1470.56,$0.00,$0.00,-$1470.56
2023,CS0001hsuw6mIST8hJ,8CPHRH6_R2023-05-03,"",SPXW--230501P04135000,PUT  SPXW   05/01/23  4135 CBOE S&P 500 CLOSE/EURO INDEX,Option,IndexOption,Margin,230501ELS7VKJ71QOMOFAR000,230501ELITXTVZM888O3CM000-1,2023-05-01,2023-05-01,Sell,FIFO,10.00000000,L,$137.79,$142.21,$4.42,$0.00,$0.00,,,,,,,,,,,,,,SixtyForty,C,,$4.42,$0.00,$0.00,$4.42
2023,CS0001hsuwFISnjq9H,9CPHRJ2_R2023-05-03,"",SPXW--230501P04165000,PUT  SPXW   05/01/23  4165 CBOE S&P 500 CLOSE/EURO INDEX,Option,IndexOption,Margin,230501EL8X82UER711PKB1000,230501SCAVP30501040536000-1,2023-05-01,2023-05-01,Buy,FIFO,10.00000000,S,$1657.80,$652.21,-$1005.59,$0.00,$0.00,,,,,,,,,,,,,,SixtyForty,C,,-$1005.59,$0.00,$0.00,-$1005.59
2023,CS0001iDI1fzEnLp4f,9CPKPL0_R2023-05-12,"",SPXW--230510P04100000,PUT  SPXW   05/10/23  4100 CBOE S&P 500 CLOSE/EURO INDEX,Option,IndexOption,Margin,230510ELYB5RO6K0FOYF5I000,230510ELSH6Z2ZF9KBB436000-1,2023-05-10,2023-05-10,Buy,FIFO,12.00000000,S,$69.35,$1058.65,$989.30,$0.00,$0.00,,,,,,,,,,,,,,SixtyForty,C,,$989.30,$0.00,$0.00,$989.30
2023,CS0001iDI1c0lAUYvk,8CPKPK2_R2023-05-12,"",SPXW--230510P04070000,PUT  SPXW   05/10/23  4070 CBOE S&P 500 CLOSE/EURO INDEX,Option,IndexOption,Margin,230510ELR3RFIQZWF7HWSD000,230510KU00000002623792000-1,2023-05-10,2023-05-10,OptionExpiration,FIFO,12.00000000,L,$201.35,$0.00,-$201.35,$0.00,$0.00,,,,,,,,,,,,,,SixtyForty,C,,-$201.35,$0.00,$0.00,-$201.35
2023,CS0001iKcAUFCDA5dN,9PKVPH3,"",CSCO--230616P00045000,PUT  CSCO   06/16/23    45 CISCO SYSTEMS INC,Option,EquityOption,Margin,230515ELKHUO0XLLLEGJ7Q000,230519SCAVP30519048566000-1,2023-05-15,2023-05-19,Buy,FIFO,3.00000000,S,$57.39,$224.59,$167.20,$0.00,$0.00,,2023-05-15,2023-05-19,$0.00,$167.20,G,$167.20,$0.00,$0.00,$0.00,$167.20,,,ShortTerm,C,A,,,,
2023,CS0001iKcAUoPK0356,9PTVTL0,"",ALLY--230616P00025000,PUT  ALLY   06/16/23    25 ALLY FINANCIAL INC,Option,EquityOption,Margin,230515ELQGPJ8LO448CIRO000,230601EL88VKITI05CXXRP000-1,2023-05-15,2023-06-01,Buy,FIFO,2.00000000,S,$58.26,$231.72,$173.46,$0.00,$0.00,,2023-05-15,2023-06-01,$0.00,$173.46,G,$173.46,$0.00,$0.00,$0.00,$173.46,,,ShortTerm,C,A,,,,
2023,CS0001iKcAV60rm8fA,9PTVTL0,"",ALLY--230616P00025000,PUT  ALLY   06/16/23    25 ALLY FINANCIAL INC,Option,EquityOption,Margin,230515ELWKN24TV3T2YIEN000,230601EL88VKITI05CXXRP000-2,2023-05-15,2023-06-01,Buy,FIFO,2.00000000,S,$58.26,$229.72,$171.46,$0.00,$0.00,,2023-05-15,2023-06-01,$0.00,$171.46,G,$171.46,$0.00,$0.00,$0.00,$171.46,,,ShortTerm,C,A,,,,
2023,CS0001iVdkaOGoiXiH,8BNTZQ0_R2023-05-31,"",SPXW--230526C04255000,CALL SPXW   05/26/23  4255 CBOE S&P 500 CLOSE/EURO INDEX,Option,IndexOption,Margin,230519ELXUIMTBKD8Z8KWN000,230525ELET4H5CGLGQ3LC1000-1,2023-05-19,2023-05-25,Sell,FIFO,5.00000000,L,$3558.90,$96.10,-$3462.80,$0.00,$0.00,,,,,,,,,,,,,,SixtyForty,C,,-$3462.80,$0.00,$0.00,-$3462.80
2023,CS0001iVdkboIXazch,9B37798,"",SPXW--230525P04130000,PUT  SPXW   05/25/23  4130 CBOE S&P 500 CLOSE/EURO INDEX,Option,IndexOption,Margin,230519ELVAXT8F1BBCN6P1000,230525ELNM7UMQDI7G88Z6000-1,2023-05-19,2023-05-25,Buy,FIFO,5.00000000,S,$5978.90,$3491.10,-$2487.80,$0.00,$0.00,,,,,,,,,,,,,,SixtyForty,C,,-$2487.80,$0.00,$0.00,-$2487.80
2023,CS0001iVdkbWgzou2c,9BNTYR3_R2023-05-30,"",SPXW--230525C04245000,CALL SPXW   05/25/23  4245 CBOE S&P 500 CLOSE/EURO INDEX,Option,IndexOption,Margin,230519ELSCYXZIJOEP94WA000,230525ELSA5594JARTUW8T000-1,2023-05-19,2023-05-25,Buy,FIFO,5.00000000,S,$28.90,$3591.10,$3562.20,$0.00,$0.00,,,,,,,,,,,,,,SixtyForty,C,,$3562.20,$0.00,$0.00,$3562.20
2023,CS0001iVdkafsMUdIP,8CPFBV1_R2023-05-31,"",SPXW--230526P04130000,PUT  SPXW   05/26/23  4130 CBOE S&P 500 CLOSE/EURO INDEX,Option,IndexOption,Margin,230519ELBWFU1L34MKTMQ3000,230525ELSUKHQ9X99LL2TZ000-1,2023-05-19,2023-05-25,Sell,FIFO,5.00000000,L,$4558.90,$8796.10,$4237.20,$0.00,$0.00,,,,,,,,,,,,,,SixtyForty,C,,$4237.20,$0.00,$0.00,$4237.20
2023,CS0001iVdkaxTvA9lv,9BLKKN5,"",SPXW--230703P04050000,PUT  SPXW   07/03/23  4050 CBOE S&P 500 CLOSE/EURO INDEX,Option,IndexOption,Margin,230519EL1I94DL63TOA9L6000,230602EL5HRE9ECJNY9NCU000-1,2023-05-19,2023-06-02,Buy,FIFO,1.00000000,S,$1279.78,$3224.22,$1944.44,$0.00,$0.00,,,,,,,,,,,,,,SixtyForty,C,,$1944.44,$0.00,$0.00,$1944.44
2023,CS0001iVdkB7NLZxoY,8BLKJW7,"",SPXW--230703P03950000,PUT  SPXW   07/03/23  3950 CBOE S&P 500 CLOSE/EURO INDEX,Option,IndexOption,Margin,230519ELWZLWXI9DD4H15N000,230602ELO7RC77HC0RTB0B000-1,2023-05-19,2023-06-02,Sell,FIFO,1.00000000,L,$2147.78,$778.22,-$1369.56,$0.00,$0.00,,,,,,,,,,,,,,SixtyForty,C,,-$1369.56,$0.00,$0.00,-$1369.56
